"logFC","logCPM","F","PValue","FDR","Nhood","SpatialFDR"
1.50184276388453,11.2965489632806,1.76712673738503,0.183847934827577,0.542115705260804,235,0.527163841710573
-0.657355553322762,11.3383878140141,0.26347363347847,0.607784786197022,0.854987772631896,236,0.85634542685562
0.112164954746875,10.805515348512,0.00498041701048773,0.943743453002052,0.977752226083207,237,0.976828169417952
-1.24238647489003,12.1004368486258,0.487124109923421,0.485271779160513,0.801300186581706,238,0.801877188838992
1.67030096317381,10.6444258389573,2.34997988728353,0.125399234531849,0.521896739832433,239,0.507228039792069
0.967079027207031,11.0745624234466,0.892197867690026,0.344965079234522,0.724584184693516,240,0.716616491791747
-1.7149057515772,10.9805243353902,2.92683584554791,0.0872304535550144,0.521116995263722,241,0.493058561619348
-0.375036645643982,11.3037643896108,0.142395234743587,0.705940354066857,0.899536185237547,242,0.898053086741953
-1.85772653677602,11.7596436798314,2.50465274595209,0.113625077465823,0.521896739832433,243,0.507228039792069
-3.31906518239527,11.4067496788264,4.98520249291004,0.0256448942861571,0.393221712387742,244,0.354282586122832
-0.63090318367183,11.5617806376598,0.361311644167466,0.547828043930452,0.822509527862742,245,0.825643605029685
-1.29134276282886,11.755527854491,1.11817417514957,0.290404483036479,0.667008270772457,246,0.658489662586499
0.545888179402363,11.3760471548376,0.102715842692198,0.748618803825003,0.923341048834725,247,0.921539104537939
-0.780815649307396,11.4335994097055,0.326282359154526,0.567902921273581,0.823518337284819,248,0.82846467323538
-1.46306318693033,11.8965421624359,0.973643963967077,0.32385955534994,0.699264403474996,249,0.691274418921252
0.749913207275916,11.1382158308032,0.507430371766442,0.476313560694932,0.801300186581706,250,0.801877188838992
2.06950574037961,11.0622601388623,3.00605732472828,0.0830655058311996,0.516353144356105,251,0.48859038028898
-1.08041409823993,12.0416091021934,0.753831572941611,0.385341323204137,0.739137707643423,252,0.732703852136271
-0.518657545989403,11.9461075843083,0.095752637813407,0.757010790062589,0.926130221885082,253,0.922648887883001
-0.102295625810548,11.4716801723155,0.00850049000129982,0.926547337247037,0.977549942967057,254,0.976828169417952
-2.13529033345103,11.1746807668278,2.37495558362333,0.12340974157642,0.521896739832433,255,0.507228039792069
2.86052884056866,10.5733526774595,5.00465266828598,0.0253588158273653,0.393221712387742,256,0.354282586122832
0.549190776497869,11.5216708063091,0.200433254829854,0.654406497841718,0.882777093862728,257,0.885098757473055
1.70112095794585,11.2420599753209,1.86346544484987,0.172336630176885,0.535640877576804,258,0.521452778705345
-0.493265099131284,10.7297523338682,0.172879752108757,0.677597384986813,0.899536185237547,259,0.898053086741953
-0.0396068554198156,11.7080098593384,0.00177553106082676,0.966392491916471,0.989549241964878,260,0.989677299073745
0.507337964078524,11.0032754193586,0.235067760325837,0.627829833125879,0.867866544643659,261,0.871408908127447
1.01055277020798,11.3507433419884,0.80797333934691,0.368798523502136,0.73440398619473,262,0.72664698478764
-0.862229036103329,11.3015404763874,0.570062599374353,0.450298463523256,0.782599387231295,263,0.776602785835299
-0.120151716956023,11.8988041813943,0.00862912437861681,0.925995245106624,0.977549942967057,264,0.976828169417952
-3.77583693130816,11.4791686086324,6.21716022384526,0.0127099277396202,0.280955611473332,265,0.24711542104866
2.7999413077415,11.2028685107864,2.5423627916498,0.110943321978206,0.521896739832433,266,0.507228039792069
0.297855781167686,11.2681759285828,0.0746900342437394,0.784647078946019,0.935417531000132,267,0.931571571511614
1.66545589413238,11.7955499352069,2.09686506526107,0.147715080644148,0.521896739832433,268,0.507228039792069
0.659592863578186,10.9995694054271,0.411645256077751,0.521188894768655,0.812701327435869,269,0.814150803099585
-0.180118608518184,11.9340685300337,0.0353049193950964,0.850971964627317,0.955543756208878,270,0.952414133373047
0.283106982788348,10.4984730081762,0.0652207924010686,0.798445851444701,0.936951764450415,271,0.934409495136577
0.335363083400105,11.4520890416121,0.0905706468367366,0.763475614927644,0.931561758267151,272,0.928926714742905
0.121755250101704,11.9476955564121,0.0102259003523226,0.919460011456661,0.976793545658347,273,0.976828169417952
