"","TF.name","cvar","mtfr","p_val","cor_score","significant","Call","Call.category","cell_type"
"2329","JUN::JUNB",-1.85183758825969,1.18376197521773,0,-0.546494601991517,"negative_significant",NA,"inconclusive","Th-Naive"
"2330","JUNB",-2.08450740159885,1.31135003773658,0,-0.572500043834411,"negative_significant","MethylMinus","MethylMinus","Th-Naive"
"2331","JUND",-2.2017163539816,1.28344740630944,0,-0.556223609692027,"negative_significant","MethylMinus","MethylMinus","Th-Naive"
"2334","KLF13",0.64123962842309,1.37547284590245,0.00055,0.216198647987363,"positive_significant","MethylPlus","MethylPlus","Th-Naive"
"2335","KLF13",0.64123962842309,1.37547284590245,0.00055,0.216198647987363,"positive_significant","MethylPlus","MethylPlus","Th-Naive"
"2337","KLF15",0.6695447673949,1.05586324067327,0,0.313129761014791,"positive_significant","MethylPlus","MethylPlus","Th-Naive"
"2338","KLF15",0.6695447673949,1.05586324067327,0,0.313129761014791,"positive_significant","MethylPlus","MethylPlus","Th-Naive"
"2343","KLF3",0.546062553197883,0.683865179514516,0.0332,0.129727222444494,"positive_significant","MethylPlus","MethylPlus","Th-Naive"
"2350","LEF1",0.975210703765539,-0.887507982119308,0,-0.601294310612231,"negative_significant","MethylMinus","MethylMinus","Th-Naive"
"2351","LEF1",0.975210703765539,-0.887507982119308,0,-0.601294310612231,"negative_significant","MethylMinus","MethylMinus","Th-Naive"
"2363","MAF::NFE2",-2.1440878188601,0.737688784627763,0,-0.456453302006341,"negative_significant",NA,"inconclusive","Th-Naive"
"2367","MAFK",-2.16524520656035,0.912910481881256,0,-0.551594058285421,"negative_significant",NA,"inconclusive","Th-Naive"
"2396","MXI1",-1.02698466048215,1.12254128152936,0,-0.41160767086255,"negative_significant",NA,"inconclusive","Th-Naive"
"2402","MYF5",-1.17321976780089,0.634774026652484,0,-0.709031323273203,"negative_significant",NA,"inconclusive","Th-Naive"
"2407","NEUROD1",-1.25639326529703,0.76542472117924,0,-0.636183951504795,"negative_significant",NA,"inconclusive","Th-Naive"
"2417","NFE2",-2.38047490633474,1.29362175279002,0,-0.550345016665046,"negative_significant",NA,"inconclusive","Th-Naive"
"2418","NFE2L1",-2.19223079826211,0.887780097457134,0,-0.513222530568524,"negative_significant",NA,"inconclusive","Th-Naive"
"2420","NFIB",-1.50375196819836,0.578805526417953,0,-0.482902507487714,"negative_significant",NA,"inconclusive","Th-Naive"
"2421","NFIC",-0.994205174772125,0.569148607490966,0,-0.536168808708224,"negative_significant",NA,"inconclusive","Th-Naive"
"2427","NFYA",1.31305346036457,0.54354930195962,0,-0.256417278090286,"negative_significant",NA,"inconclusive","Th-Naive"
"2428","NFYB",0.927295544661826,1.51744685173938,0.0016,0.196919795779463,"positive_significant",NA,"inconclusive","Th-Naive"
"2429","NFYC",1.2644442989505,0.520104208212915,0,-0.287302207182149,"negative_significant",NA,"inconclusive","Th-Naive"
"2443","NR1D2",-0.585128417016659,1.28539907030114,0,-0.512743061809708,"negative_significant",NA,"inconclusive","Th-Naive"
"2445","NR1H4",-0.699540308445089,1.18424881131658,0,-0.425016218732118,"negative_significant",NA,"inconclusive","Th-Naive"
"2449","NR2C1",-1.06395391765184,1.28702966562744,0,-0.33082738646489,"negative_significant","MethylPlus","MethylPlus","Th-Naive"
"2453","NR2F2",-0.676112334976618,1.28839673353801,0,-0.386118040490244,"negative_significant",NA,"inconclusive","Th-Naive"
"2457","NR4A2",-0.584244498995874,1.27514392959849,0,-0.503565570700123,"negative_significant",NA,"inconclusive","Th-Naive"
"2459","NR5A1",-1.03909253123444,1.36341941891834,0,-0.253456303468019,"negative_significant",NA,"inconclusive","Th-Naive"
"2473","OSR2",-0.776502793561482,0.519652752097973,0,-0.581995693069859,"negative_significant","inconclusive","inconclusive","Th-Naive"
"2492","PBX3",-0.529417560924464,0.696392188957182,0,-0.49683643069939,"negative_significant",NA,"inconclusive","Th-Naive"
"2500","PKNOX2",-0.868904729753413,1.02301046246911,0,-0.568691710195565,"negative_significant","MethylPlus","MethylPlus","Th-Naive"
"2529","PPARG",-0.928332164722209,1.19978554769221,0,-0.500164657987985,"negative_significant",NA,"inconclusive","Th-Naive"
"2531","PRDM4",-0.562972079554558,0.688367034669554,0,-0.629913877336972,"negative_significant","MethylPlus","MethylPlus","Th-Naive"
"2537","RARA::RXRA",-0.895467591106826,1.20699727758255,0,-0.450548567730541,"negative_significant",NA,"inconclusive","Th-Naive"
"2538","RARA::RXRG",-1.02569702344971,1.35553606227954,0,-0.364635034692944,"negative_significant",NA,"inconclusive","Th-Naive"
"2542","REL",-0.685631034262791,1.31934838858895,0,-0.31859200683498,"negative_significant",NA,"inconclusive","Th-Naive"
"2543","RELA",-0.789151057802102,1.31145247628187,0,-0.456470516975075,"negative_significant",NA,"inconclusive","Th-Naive"
"2545","REST",-0.782494569688237,1.21467319086119,0,-0.268984205266186,"negative_significant",NA,"inconclusive","Th-Naive"
"2590","SP1",0.884315507216029,1.27773542812123,0.0021,0.190805293921681,"positive_significant","MethylPlus","MethylPlus","Th-Naive"
"2591","SP2",0.561647123346265,1.0531017925005,0,0.313894233144872,"positive_significant","MethylPlus","MethylPlus","Th-Naive"
"2592","SP3",0.618128210516414,1.23264405003429,0.0346,0.127968745267876,"positive_significant","Little effect","Little effect","Th-Naive"
"2593","SP4",0.851948946066818,1.4695153266248,0,0.284084283211739,"positive_significant",NA,"inconclusive","Th-Naive"
"2595","SP9",0.660577641523282,1.26485595503793,0.0299,0.134632213350846,"positive_significant","Little effect","Little effect","Th-Naive"
"2598","SPI1",-2.83973733410277,0.503958045388282,0,-0.714378165043731,"negative_significant",NA,"inconclusive","Th-Naive"
"2599","SPIB",-3.40095952759577,0.533679527635699,0,-0.708474068359366,"negative_significant","MethylMinus","MethylMinus","Th-Naive"
"2600","SPIB",-3.40095952759577,0.533679527635699,0,-0.708474068359366,"negative_significant","MethylMinus","MethylMinus","Th-Naive"
"2601","SPIB",-3.40095952759577,0.533679527635699,0,-0.708474068359366,"negative_significant","MethylMinus","MethylMinus","Th-Naive"
"2603","SREBF1",-0.821398050562367,1.23725168242204,0,-0.497739260170779,"negative_significant","MethylMinus","MethylMinus","Th-Naive"
"2604","SREBF1",-0.821398050562367,1.23725168242204,0,-0.497739260170779,"negative_significant","MethylMinus","MethylMinus","Th-Naive"
"2605","SREBF2",-0.944987669243629,0.725129377124216,0,-0.608588994215452,"negative_significant","MethylMinus","MethylMinus","Th-Naive"
"2611","TAL1::TCF3",-0.578403129813577,0.692852674755891,0,-0.646222191051085,"negative_significant",NA,"inconclusive","Th-Naive"
"2615","TBX18",-0.656059105200292,0.545031305887659,0,-0.75322023523936,"negative_significant",NA,"inconclusive","Th-Naive"
"2620","TBX3",-0.615869323519963,0.6844655853981,0,-0.733573492773698,"negative_significant",NA,"inconclusive","Th-Naive"
"2623","TBX6",-0.516851148334463,0.504981309082644,0,-0.713764164492214,"negative_significant",NA,"inconclusive","Th-Naive"
"2627","TCF7",0.890793365946527,-0.907478342969507,0,-0.712064345727579,"negative_significant","MethylMinus","MethylMinus","Th-Naive"
"2628","TCF7L1",0.751676046486079,-0.616141429167526,0,-0.457067302557857,"negative_significant","MethylMinus","MethylMinus","Th-Naive"
"2629","TCF7L2",1.01913322081543,-1.00720137635941,0,-0.717120445803931,"negative_significant",NA,"inconclusive","Th-Naive"
"2636","TFAP2A",-0.744360630169186,1.31758711429754,0,-0.429223047017586,"negative_significant","MethylMinus","MethylMinus","Th-Naive"
"2637","TFAP2B",-0.570355767685765,1.28897149358005,0,-0.430176883803743,"negative_significant","MethylMinus","MethylMinus","Th-Naive"
"2638","TFAP2C",-0.580734350506434,0.961051597276406,0,-0.445739215539378,"negative_significant","MethylMinus","MethylMinus","Th-Naive"
"2640","TFAP4",-0.85032075464199,0.998050583198206,0,-0.605871579521201,"negative_significant",NA,"inconclusive","Th-Naive"
"2642","TFDP1",0.605407432118386,-0.965137580336943,0,0.262047848049209,"positive_significant",NA,"inconclusive","Th-Naive"
"2646","TGIF1",-0.608769642399091,1.21191059983514,0,-0.577468793884223,"negative_significant",NA,"inconclusive","Th-Naive"
"2647","TGIF2",-0.706006238775033,1.20628126899493,0,-0.545753083153081,"negative_significant",NA,"inconclusive","Th-Naive"
"2648","TGIF2LX",-0.57367346741875,1.20191127371151,0,-0.362674441031559,"negative_significant","MethylPlus","MethylPlus","Th-Naive"
"2649","TGIF2LY",-0.532013224279073,1.33309080425002,0,-0.43276614261964,"negative_significant","MethylPlus","MethylPlus","Th-Naive"
"2650","THAP1",-0.893029638934113,1.17199373615216,0,-0.508470561606475,"negative_significant",NA,"inconclusive","Th-Naive"
"2651","THAP11",0.817555285214648,0.72723274579294,0,0.396665078001342,"positive_significant",NA,"inconclusive","Th-Naive"
"2657","TWIST1",-1.04779431510263,0.612976899082811,0,-0.61783917074858,"negative_significant",NA,"inconclusive","Th-Naive"
"2659","USF1",-0.649617550239022,0.898708011454222,0,-0.714505045739216,"negative_significant","MethylMinus","MethylMinus","Th-Naive"
"2660","USF2",-0.5639024384426,0.851081839710837,0,-0.712207166208929,"negative_significant","MethylMinus","MethylMinus","Th-Naive"
"2672","YY1",1.52819397026362,-0.766074043639627,0,-0.494742580428174,"negative_significant","inconclusive","inconclusive","Th-Naive"
"2673","YY1",1.52819397026362,-0.766074043639627,0,-0.494742580428174,"negative_significant","inconclusive","inconclusive","Th-Naive"
"2674","YY1",1.52819397026362,-0.766074043639627,0,-0.494742580428174,"negative_significant","MethylMinus","MethylMinus","Th-Naive"
"2679","ZBTB18",-1.15127613906124,0.590565197680965,0,-0.581090313232732,"negative_significant",NA,"inconclusive","Th-Naive"
"2683","ZBTB6",-0.653247531813857,0.837511488314887,0.00035,0.233159855330503,"positive_significant",NA,"inconclusive","Th-Naive"
"2688","ZFP42",1.32515514410202,-0.515546992184888,0,-0.283372731170729,"negative_significant","MethylPlus and MethylMinus","Multiple effects","Th-Naive"
"2695","ZKSCAN5",-1.50171862669848,0.67754210975758,0,-0.680104437476987,"negative_significant",NA,"inconclusive","Th-Naive"
"2706","ZNF317",-0.599638036316894,1.09444589329803,0,-0.540269159224115,"negative_significant",NA,"inconclusive","Th-Naive"
"2711","ZNF449",-0.720200318654448,1.34415517142054,0,-0.379812261202083,"negative_significant","MethylMinus","MethylMinus","Th-Naive"
"2713","ZNF528",-0.830715707058434,0.653115389883678,0,-0.545960300369325,"negative_significant",NA,"inconclusive","Th-Naive"
"2716","ZNF684",-0.570756546382528,1.04672884701286,0,-0.444393260020945,"negative_significant","MethylPlus","MethylPlus","Th-Naive"
"2734","ATOH7",-0.525242576103412,0.571923832039038,0,-0.443875535776052,"negative_significant",NA,"inconclusive","Tc-Naive"
"2735","BACH1",-2.74290804092571,1.1038310982068,0,-0.556280992921141,"negative_significant",NA,"inconclusive","Tc-Naive"
"2736","BACH2",-2.21283362307283,1.08063593387882,0,-0.578706358858775,"negative_significant","MethylMinus","MethylMinus","Tc-Naive"
"2742","BATF",-2.05898031873929,1.33785961252446,0,-0.545718653215613,"negative_significant",NA,"inconclusive","Tc-Naive"
"2743","BATF::JUN",-2.17397595798959,1.33941726351913,0,-0.547058870411135,"negative_significant",NA,"inconclusive","Tc-Naive"
"2744","BATF3",-1.8671468398004,1.30590290590653,0,-0.547622501239318,"negative_significant",NA,"inconclusive","Tc-Naive"
"2758","CEBPA",-1.58381343178207,0.502203447796943,0,-0.379488364753308,"negative_significant",NA,"inconclusive","Tc-Naive"
"2760","CEBPD",-1.708862036141,0.528341858019246,0,-0.332950565942097,"negative_significant","Little effect","Little effect","Tc-Naive"
"2784","CTCF",0.950052199506225,1.19044867522447,0,0.412155999496303,"positive_significant",NA,"inconclusive","Tc-Naive"
"2785","CTCFL",0.537762356220098,0.823277173667345,0,0.263867534003548,"positive_significant",NA,"inconclusive","Tc-Naive"
"2799","E2F2",0.79108441207065,-1.09956622761942,0,-0.314460414338794,"negative_significant","MethylMinus","MethylMinus","Tc-Naive"
"2800","E2F2",0.79108441207065,-1.09956622761942,0,-0.314460414338794,"negative_significant","Little effect","Little effect","Tc-Naive"
"2802","E2F4",0.598381836010794,-1.21231497190376,5e-05,-0.244607171947252,"negative_significant","MethylMinus","MethylMinus","Tc-Naive"
"2804","E2F7",0.72421711466786,0.570706476256247,0,0.311299236006064,"positive_significant","MethylMinus","MethylMinus","Tc-Naive"
"2805","E2F8",0.630411064524968,0.657722999991685,0,0.374256927032442,"positive_significant","Little effect","Little effect","Tc-Naive"
"2806","EBF1",-1.58017019053529,0.783050402255053,0,-0.331542764054508,"negative_significant",NA,"inconclusive","Tc-Naive"
"2807","EBF3",-1.31302502904372,0.780577163801409,0,-0.478765176668617,"negative_significant",NA,"inconclusive","Tc-Naive"
"2812","EGR4",0.528127764731656,0.576086673186621,0.02905,-0.133045248270135,"negative_significant","MethylPlus","MethylPlus","Tc-Naive"
"2813","EHF",-2.27822771499492,0.552212091639971,0,-0.724265295420021,"negative_significant",NA,"inconclusive","Tc-Naive"
"2814","ELF1",-1.78222097784475,0.623062310302797,0,-0.68504704627798,"negative_significant","MethylMinus","MethylMinus","Tc-Naive"
"2817","ELF3",-2.19519074496213,0.576373100797999,0,-0.705316077983808,"negative_significant","MethylMinus","MethylMinus","Tc-Naive"
"2818","ELF3",-2.19519074496213,0.576373100797999,0,-0.705316077983808,"negative_significant","MethylMinus","MethylMinus","Tc-Naive"
"2819","ELF3",-2.19519074496213,0.576373100797999,0,-0.705316077983808,"negative_significant","MethylMinus","MethylMinus","Tc-Naive"
"2833","ERG",0.675335977954312,0.560909423858598,0,0.518506888378461,"positive_significant","MethylMinus","MethylMinus","Tc-Naive"
"2834","ERG",0.675335977954312,0.560909423858598,0,0.518506888378461,"positive_significant","MethylMinus","MethylMinus","Tc-Naive"
"2835","ERG",0.675335977954312,0.560909423858598,0,0.518506888378461,"positive_significant","MethylMinus","MethylMinus","Tc-Naive"
"2836","ERG",0.675335977954312,0.560909423858598,0,0.518506888378461,"positive_significant","MethylMinus","MethylMinus","Tc-Naive"
"2837","ESR1",-0.717262837249037,-0.77908156802062,0.012,-0.154094054300475,"negative_significant","MethylPlus","MethylPlus","Tc-Naive"
"2838","ESR1",-0.717262837249037,-0.77908156802062,0.012,-0.154094054300475,"negative_significant","MethylPlus","MethylPlus","Tc-Naive"
"2839","ESR2",-1.3318014199084,1.42043475426667,0,-0.425530755019837,"negative_significant",NA,"inconclusive","Tc-Naive"
"2840","ESRRA",-0.820958010035059,0.853728979557483,0.00015,-0.240035003769759,"negative_significant",NA,"inconclusive","Tc-Naive"
"2841","ESRRB",-0.623710443732944,1.32696774658308,0,-0.531154789666556,"negative_significant",NA,"inconclusive","Tc-Naive"
"2843","ETS1",0.770886161744112,0.52331999388424,0,0.526712690141721,"positive_significant",NA,"inconclusive","Tc-Naive"
"2845","ETV1",-1.47785173759224,0.650418540751055,0,-0.659522348376772,"negative_significant","MethylMinus","MethylMinus","Tc-Naive"
"2849","ETV4",-2.04977577021456,0.589493416844434,0,-0.684941843691272,"negative_significant","MethylMinus","MethylMinus","Tc-Naive"
"2851","ETV6",-0.825757393459876,0.516939299750842,0,-0.677798906849485,"negative_significant",NA,"inconclusive","Tc-Naive"
"2854","EWSR1-FLI1",-0.839515686774691,0.571387764956808,0,-0.556057198327598,"negative_significant",NA,"inconclusive","Tc-Naive"
"2859","FLI1",0.711583308318108,0.525888080621495,0,0.556048272047513,"positive_significant","MethylMinus","MethylMinus","Tc-Naive"
"2860","FLI1",0.711583308318108,0.525888080621495,0,0.556048272047513,"positive_significant","MethylMinus","MethylMinus","Tc-Naive"
"2861","FLI1",0.711583308318108,0.525888080621495,0,0.556048272047513,"positive_significant","MethylMinus","MethylMinus","Tc-Naive"
"2862","FLI1",0.711583308318108,0.525888080621495,0,0.556048272047513,"positive_significant","MethylMinus","MethylMinus","Tc-Naive"
"2863","FLI1",0.711583308318108,0.525888080621495,0,0.556048272047513,"positive_significant","MethylMinus","MethylMinus","Tc-Naive"
"2864","FLI1",0.711583308318108,0.525888080621495,0,0.556048272047513,"positive_significant","MethylMinus","MethylMinus","Tc-Naive"
"2865","FOS",-2.52563741611036,1.2397846819389,0,-0.568642615655101,"negative_significant","MethylMinus","MethylMinus","Tc-Naive"
"2866","FOS::JUN",-2.28180538228959,1.1835123480271,0,-0.551938357660103,"negative_significant",NA,"inconclusive","Tc-Naive"
"2867","FOS::JUNB",-2.2839148773343,1.16438738653502,0,-0.536680794630205,"negative_significant",NA,"inconclusive","Tc-Naive"
"2868","FOS::JUND",-2.65753597138686,1.1993831758548,0,-0.556108205642365,"negative_significant",NA,"inconclusive","Tc-Naive"
"2870","FOSB::JUNB",-2.17024875039277,1.21003228394916,0,-0.527542196598131,"negative_significant",NA,"inconclusive","Tc-Naive"
"2871","FOSL1",-2.28911632539488,1.21387014154906,0,-0.56434524938592,"negative_significant","MethylMinus","MethylMinus","Tc-Naive"
"2872","FOSL1::JUN",-2.34733719345146,1.20473668305159,0,-0.561542397439433,"negative_significant",NA,"inconclusive","Tc-Naive"
"2873","FOSL1::JUNB",-1.88769507913551,1.25071370351032,0,-0.5557052478557,"negative_significant",NA,"inconclusive","Tc-Naive"
"2874","FOSL1::JUND",-1.87247036566876,1.21873519726344,0,-0.508809760249681,"negative_significant",NA,"inconclusive","Tc-Naive"
"2875","FOSL2",-2.96086975207709,1.19448511048443,0,-0.568437948804596,"negative_significant",NA,"inconclusive","Tc-Naive"
"2876","FOSL2::JUN",-2.42455394399252,1.19575574056412,0,-0.567665187985865,"negative_significant",NA,"inconclusive","Tc-Naive"
"2877","FOSL2::JUNB",-2.04701093447309,1.17451535304955,0,-0.524481120120632,"negative_significant",NA,"inconclusive","Tc-Naive"
"2878","FOSL2::JUND",-2.17821951915248,1.18077548136429,0,-0.538805886881716,"negative_significant",NA,"inconclusive","Tc-Naive"
"2881","FOXA3",0.575555942716219,0.796139068445032,0.0074,-0.164778811561445,"negative_significant",NA,"inconclusive","Tc-Naive"
"2889","FOXG1",0.515931463926813,-0.891478021294429,0.00325,-0.181992505112686,"negative_significant","MethylPlus","MethylPlus","Tc-Naive"
"2902","GABPA",-1.78535913901203,0.648162736076128,0,-0.701545362239604,"negative_significant","MethylMinus","MethylMinus","Tc-Naive"
"2929","HAND2",-0.804099538054325,0.601756677735816,0,-0.626912734454325,"negative_significant",NA,"inconclusive","Tc-Naive"
"2943","HLF",-0.594707769300568,0.50713535109862,0,-0.345133025482936,"negative_significant","MethylPlus","MethylPlus","Tc-Naive"
"2991","IKZF1",-1.82149967442352,0.534536040716079,0,-0.705629135378195,"negative_significant",NA,"inconclusive","Tc-Naive"
"2992","INSM1",-0.523176164873784,1.11167027533154,0,-0.259322782257743,"negative_significant",NA,"inconclusive","Tc-Naive"
"3007","JDP2",-1.81679935345069,1.13256762179034,0,-0.525457910198434,"negative_significant","inconclusive","inconclusive","Tc-Naive"
"3008","JUN",-0.642570464417023,0.659195958900943,0,-0.582746775779814,"negative_significant","MethylMinus","MethylMinus","Tc-Naive"
"3009","JUN::JUNB",-1.74315963078651,1.11935521570672,0,-0.546494601991517,"negative_significant",NA,"inconclusive","Tc-Naive"
"3010","JUNB",-1.93796137273349,1.27148130537646,0,-0.572500043834411,"negative_significant","MethylMinus","MethylMinus","Tc-Naive"
"3011","JUND",-2.05594366972138,1.21445247611072,0,-0.556223609692027,"negative_significant","MethylMinus","MethylMinus","Tc-Naive"
"3014","KLF13",0.661636211414583,1.30362372079054,5e-04,0.216198647987363,"positive_significant","MethylPlus","MethylPlus","Tc-Naive"
"3015","KLF13",0.661636211414583,1.30362372079054,5e-04,0.216198647987363,"positive_significant","MethylPlus","MethylPlus","Tc-Naive"
"3017","KLF15",0.629781292272711,1.04226329223027,0,0.313129761014791,"positive_significant","MethylPlus","MethylPlus","Tc-Naive"
"3018","KLF15",0.629781292272711,1.04226329223027,0,0.313129761014791,"positive_significant","MethylPlus","MethylPlus","Tc-Naive"
"3023","KLF3",0.538031760856642,1.52700063959439,0.03375,0.129727222444494,"positive_significant","MethylPlus","MethylPlus","Tc-Naive"
"3030","LEF1",0.819277389517617,-0.716567207614133,0,-0.601294310612231,"negative_significant","MethylMinus","MethylMinus","Tc-Naive"
"3031","LEF1",0.819277389517617,-0.716567207614133,0,-0.601294310612231,"negative_significant","MethylMinus","MethylMinus","Tc-Naive"
"3043","MAF::NFE2",-2.0769099218322,0.775028544634983,0,-0.456453302006341,"negative_significant",NA,"inconclusive","Tc-Naive"
"3047","MAFK",-2.10793523331415,0.93383521941948,0,-0.551594058285421,"negative_significant",NA,"inconclusive","Tc-Naive"
"3076","MXI1",-1.00880178443877,1.47378393754808,0,-0.41160767086255,"negative_significant",NA,"inconclusive","Tc-Naive"
"3082","MYF5",-1.15315545704607,0.711854220787245,0,-0.709031323273203,"negative_significant",NA,"inconclusive","Tc-Naive"
"3087","NEUROD1",-1.27597196021946,0.731923982490053,0,-0.636183951504795,"negative_significant",NA,"inconclusive","Tc-Naive"
"3097","NFE2",-2.26316138086442,1.19362176043146,0,-0.550345016665046,"negative_significant",NA,"inconclusive","Tc-Naive"
"3098","NFE2L1",-2.13612180251185,0.915551949572609,0,-0.513222530568524,"negative_significant",NA,"inconclusive","Tc-Naive"
"3101","NFIC",-0.996221280776591,0.534287511055563,0,-0.536168808708224,"negative_significant",NA,"inconclusive","Tc-Naive"
"3108","NFYB",0.983634370118896,1.1710104350484,0.00145,0.196919795779463,"positive_significant",NA,"inconclusive","Tc-Naive"
"3109","NFYC",1.31179287725338,0.515112029131406,0,-0.287302207182149,"negative_significant",NA,"inconclusive","Tc-Naive"
"3123","NR1D2",-0.588873472371647,1.12434309497845,0,-0.512743061809708,"negative_significant",NA,"inconclusive","Tc-Naive"
"3125","NR1H4",-0.688748371243405,1.43729393916604,0,-0.425016218732118,"negative_significant",NA,"inconclusive","Tc-Naive"
"3129","NR2C1",-1.00987868552511,1.43445981456216,0,-0.33082738646489,"negative_significant","MethylPlus","MethylPlus","Tc-Naive"
"3133","NR2F2",-0.657882889959514,1.31671879955097,0,-0.386118040490244,"negative_significant",NA,"inconclusive","Tc-Naive"
"3137","NR4A2",-0.574485642953867,1.3954091094955,0,-0.503565570700123,"negative_significant",NA,"inconclusive","Tc-Naive"
"3139","NR5A1",-1.03281046249703,1.12087271624216,5e-05,-0.253456303468019,"negative_significant",NA,"inconclusive","Tc-Naive"
"3153","OSR2",-0.728221784089004,0.612402703402701,0,-0.581995693069859,"negative_significant","inconclusive","inconclusive","Tc-Naive"
"3172","PBX3",-0.509161071257016,0.823089363516988,0,-0.49683643069939,"negative_significant",NA,"inconclusive","Tc-Naive"
"3180","PKNOX2",-0.830769471513825,0.814727811089579,0,-0.568691710195565,"negative_significant","MethylPlus","MethylPlus","Tc-Naive"
"3209","PPARG",-0.924263296451346,1.0871030675598,0,-0.500164657987985,"negative_significant",NA,"inconclusive","Tc-Naive"
"3211","PRDM4",-0.545681278982084,0.835664136050455,0,-0.629913877336972,"negative_significant","MethylPlus","MethylPlus","Tc-Naive"
"3217","RARA::RXRA",-0.89909324777288,0.977475231568677,0,-0.450548567730541,"negative_significant",NA,"inconclusive","Tc-Naive"
"3218","RARA::RXRG",-1.01917333685803,1.22049614916841,0,-0.364635034692944,"negative_significant",NA,"inconclusive","Tc-Naive"
"3222","REL",-0.711687988330177,1.3401013834486,0,-0.31859200683498,"negative_significant",NA,"inconclusive","Tc-Naive"
"3223","RELA",-0.825918597184912,1.33448893135782,0,-0.456470516975075,"negative_significant",NA,"inconclusive","Tc-Naive"
"3225","REST",-0.81107767074388,1.26227857346139,0,-0.268984205266186,"negative_significant",NA,"inconclusive","Tc-Naive"
"3270","SP1",0.894553297272545,1.3801389038982,0.0022,0.190805293921681,"positive_significant","MethylPlus","MethylPlus","Tc-Naive"
"3271","SP2",0.570972283949393,1.47067249993716,0,0.313894233144872,"positive_significant","MethylPlus","MethylPlus","Tc-Naive"
"3272","SP3",0.615830165253687,1.36708351146724,0.03755,0.127968745267876,"positive_significant","Little effect","Little effect","Tc-Naive"
"3273","SP4",0.860195989015832,1.2002874848501,0,0.284084283211739,"positive_significant",NA,"inconclusive","Tc-Naive"
"3275","SP9",0.66732110021725,1.46067896606956,0.02725,0.134632213350846,"positive_significant","Little effect","Little effect","Tc-Naive"
"3278","SPI1",-2.87979649721833,0.560351326948488,0,-0.714378165043731,"negative_significant",NA,"inconclusive","Tc-Naive"
"3279","SPIB",-3.42121689708158,0.579056899257626,0,-0.708474068359366,"negative_significant","MethylMinus","MethylMinus","Tc-Naive"
"3280","SPIB",-3.42121689708158,0.579056899257626,0,-0.708474068359366,"negative_significant","MethylMinus","MethylMinus","Tc-Naive"
"3281","SPIB",-3.42121689708158,0.579056899257626,0,-0.708474068359366,"negative_significant","MethylMinus","MethylMinus","Tc-Naive"
"3283","SREBF1",-0.763662519447577,1.31452410247981,0,-0.497739260170779,"negative_significant","MethylMinus","MethylMinus","Tc-Naive"
"3284","SREBF1",-0.763662519447577,1.31452410247981,0,-0.497739260170779,"negative_significant","MethylMinus","MethylMinus","Tc-Naive"
"3285","SREBF2",-0.89711437362448,0.664065656246659,0,-0.608588994215452,"negative_significant","MethylMinus","MethylMinus","Tc-Naive"
"3291","TAL1::TCF3",-0.58505591117617,0.640241081464606,0,-0.646222191051085,"negative_significant",NA,"inconclusive","Tc-Naive"
"3307","TCF7",0.78048591984788,-0.718562902881805,0,-0.712064345727579,"negative_significant","MethylMinus","MethylMinus","Tc-Naive"
"3309","TCF7L2",0.893644387809762,-0.913627448046861,0,-0.717120445803931,"negative_significant",NA,"inconclusive","Tc-Naive"
"3316","TFAP2A",-0.732231152690831,1.44388877299437,0,-0.429223047017586,"negative_significant","MethylMinus","MethylMinus","Tc-Naive"
"3317","TFAP2B",-0.565805633954765,0.933034424586325,0,-0.430176883803743,"negative_significant","MethylMinus","MethylMinus","Tc-Naive"
"3318","TFAP2C",-0.578648280015452,1.06925156863851,0,-0.445739215539378,"negative_significant","MethylMinus","MethylMinus","Tc-Naive"
"3320","TFAP4",-0.846808327439964,1.13689386145303,0,-0.605871579521201,"negative_significant",NA,"inconclusive","Tc-Naive"
"3326","TGIF1",-0.567667356172308,0.927003844501511,0,-0.577468793884223,"negative_significant",NA,"inconclusive","Tc-Naive"
"3327","TGIF2",-0.663856411007027,0.880257017284718,0,-0.545753083153081,"negative_significant",NA,"inconclusive","Tc-Naive"
"3328","TGIF2LX",-0.549963809299652,0.905476592080107,0,-0.362674441031559,"negative_significant","MethylPlus","MethylPlus","Tc-Naive"
"3329","TGIF2LY",-0.504855954859039,0.875016004568873,0,-0.43276614261964,"negative_significant","MethylPlus","MethylPlus","Tc-Naive"
"3330","THAP1",-0.8865934263956,1.04821113207214,0,-0.508470561606475,"negative_significant",NA,"inconclusive","Tc-Naive"
"3331","THAP11",0.776040129015761,0.826164981497637,0,0.396665078001342,"positive_significant",NA,"inconclusive","Tc-Naive"
"3337","TWIST1",-1.01627530569171,0.620141029518722,0,-0.61783917074858,"negative_significant",NA,"inconclusive","Tc-Naive"
"3339","USF1",-0.585696949110128,0.994924211888034,0,-0.714505045739216,"negative_significant","MethylMinus","MethylMinus","Tc-Naive"
"3340","USF2",-0.503679730909799,0.987603306419593,0,-0.712207166208929,"negative_significant","MethylMinus","MethylMinus","Tc-Naive"
"3352","YY1",1.5275771790273,-0.795821208204792,0,-0.494742580428174,"negative_significant","inconclusive","inconclusive","Tc-Naive"
"3353","YY1",1.5275771790273,-0.795821208204792,0,-0.494742580428174,"negative_significant","inconclusive","inconclusive","Tc-Naive"
"3354","YY1",1.5275771790273,-0.795821208204792,0,-0.494742580428174,"negative_significant","MethylMinus","MethylMinus","Tc-Naive"
